,B02,B03,B08,B11,Clase
2555,1473.0,1764.0,4022.0,3781.0,vegetacion
2556,1475.0,1798.0,4032.0,3766.0,vegetacion
2557,1522.0,1804.0,3938.0,3720.0,vegetacion
2558,1460.0,1791.0,4084.0,3662.0,vegetacion
2559,1378.0,1674.0,4296.0,3644.0,vegetacion
2560,1426.0,1735.0,4316.0,3703.0,vegetacion
2561,1534.0,1856.0,4148.0,3796.0,vegetacion
2562,1560.0,1882.0,4148.0,3872.0,vegetacion
2563,1532.0,1862.0,4256.0,3925.0,vegetacion
2564,1517.0,1852.0,4380.0,3959.0,vegetacion
2565,1508.0,1822.0,4128.0,3791.0,vegetacion
2566,1463.0,1784.0,4144.0,3805.0,vegetacion
2567,1492.0,1846.0,4120.0,3788.0,vegetacion
2568,1554.0,1866.0,3964.0,3741.0,vegetacion
2569,1469.0,1776.0,3954.0,3673.0,vegetacion
2570,1418.0,1746.0,4264.0,3629.0,vegetacion
2571,1436.0,1761.0,4472.0,3644.0,vegetacion
2572,1468.0,1822.0,4400.0,3700.0,vegetacion
2573,1506.0,1834.0,4332.0,3767.0,vegetacion
2574,1500.0,1845.0,4352.0,3833.0,vegetacion
2575,1508.0,1861.0,4292.0,3815.0,vegetacion
2576,1520.0,1842.0,4300.0,3755.0,vegetacion
2577,1520.0,1828.0,4260.0,3674.0,vegetacion
2578,1468.0,1804.0,4372.0,3609.0,vegetacion
2579,1442.0,1774.0,4676.0,3591.0,vegetacion
2580,1433.0,1799.0,4660.0,3618.0,vegetacion
2581,1251.0,1470.0,3254.0,2056.0,vegetacion
2582,1250.0,1438.0,3116.0,2038.0,vegetacion
2583,1219.0,1346.0,3038.0,2072.0,vegetacion
2584,1214.0,1399.0,3286.0,2156.0,vegetacion
2585,1180.0,1479.0,3578.0,2258.0,vegetacion
2586,1241.0,1512.0,3310.0,2206.0,vegetacion
2587,1306.0,1494.0,3150.0,2139.0,vegetacion
2588,1263.0,1409.0,3004.0,2082.0,vegetacion
2589,1185.0,1337.0,3010.0,2060.0,vegetacion
2590,1182.0,1307.0,3058.0,2086.0,vegetacion
2591,1224.0,1396.0,3366.0,2162.0,vegetacion
2592,1226.0,1502.0,3938.0,2244.0,vegetacion
2593,1233.0,1524.0,4050.0,2294.0,vegetacion
2594,1191.0,1560.0,3852.0,2279.0,vegetacion
2595,1202.0,1574.0,3790.0,2246.0,vegetacion
2596,1273.0,1545.0,3544.0,2215.0,vegetacion
2597,1316.0,1454.0,3398.0,2173.0,vegetacion
2598,1240.0,1407.0,3440.0,2131.0,vegetacion
2599,1205.0,1333.0,3380.0,2109.0,vegetacion
2600,1176.0,1300.0,3170.0,2126.0,vegetacion
2601,1204.0,1369.0,3422.0,2191.0,vegetacion
2602,1226.0,1462.0,3844.0,2264.0,vegetacion
2603,1237.0,1532.0,4184.0,2305.0,vegetacion
2604,1232.0,1558.0,4216.0,2314.0,vegetacion
2605,1212.0,1544.0,4052.0,2302.0,vegetacion
2606,1216.0,1553.0,4208.0,2297.0,vegetacion
2607,1177.0,1563.0,4304.0,2247.0,vegetacion
2608,1201.0,1517.0,3812.0,2217.0,vegetacion
2609,1250.0,1554.0,3944.0,2205.0,vegetacion
2610,1308.0,1511.0,3590.0,2206.0,vegetacion
2611,1268.0,1413.0,3730.0,2205.0,vegetacion
2612,1205.0,1399.0,3646.0,2197.0,vegetacion
2613,1194.0,1358.0,3476.0,2207.0,vegetacion
2614,1215.0,1369.0,3426.0,2254.0,vegetacion
2615,1210.0,1527.0,3786.0,2300.0,vegetacion
2616,1221.0,1620.0,4224.0,2304.0,vegetacion
2617,1226.0,1654.0,4376.0,2279.0,vegetacion
2618,1216.0,1563.0,4032.0,2250.0,vegetacion
2619,1220.0,1472.0,3610.0,2234.0,vegetacion
2620,1194.0,1554.0,3740.0,2310.0,vegetacion
2621,1220.0,1572.0,3938.0,2260.0,vegetacion
2622,1215.0,1581.0,4180.0,2210.0,vegetacion
2623,1202.0,1514.0,4176.0,2170.0,vegetacion
2624,1230.0,1523.0,4272.0,2164.0,vegetacion
2625,1286.0,1516.0,3846.0,2205.0,vegetacion
2626,1320.0,1484.0,3774.0,2254.0,vegetacion
2627,1254.0,1505.0,3836.0,2272.0,vegetacion
2628,1195.0,1459.0,3778.0,2284.0,vegetacion
2629,1207.0,1418.0,3344.0,2316.0,vegetacion
2630,1204.0,1513.0,3626.0,2326.0,vegetacion
2631,1208.0,1554.0,4072.0,2278.0,vegetacion
2632,1205.0,1570.0,4100.0,2213.0,vegetacion
2633,1237.0,1474.0,3596.0,2181.0,vegetacion
2634,1221.0,1387.0,3228.0,2192.0,vegetacion
2635,1244.0,1424.0,3290.0,2236.0,vegetacion
2636,1219.0,1508.0,3452.0,2282.0,vegetacion
2637,1223.0,1478.0,3532.0,2235.0,vegetacion
2638,1215.0,1511.0,3836.0,2178.0,vegetacion
2639,1201.0,1539.0,4248.0,2112.0,vegetacion
2640,1220.0,1510.0,4236.0,2089.0,vegetacion
2641,1251.0,1496.0,3988.0,2149.0,vegetacion
2642,1276.0,1500.0,4018.0,2234.0,vegetacion
2643,1268.0,1568.0,4168.0,2284.0,vegetacion
2644,1225.0,1563.0,3958.0,2313.0,vegetacion
2645,1198.0,1489.0,3618.0,2338.0,vegetacion
2646,1196.0,1483.0,3686.0,2318.0,vegetacion
2647,1234.0,1504.0,3996.0,2222.0,vegetacion
2648,1206.0,1492.0,3862.0,2126.0,vegetacion
2649,1216.0,1360.0,3188.0,2112.0,vegetacion
2650,1247.0,1416.0,3340.0,2164.0,vegetacion
2651,1235.0,1466.0,3460.0,2238.0,vegetacion
2652,1233.0,1560.0,3730.0,2326.0,vegetacion
2653,1225.0,1462.0,3380.0,2285.0,vegetacion
2654,1211.0,1462.0,4086.0,2228.0,vegetacion
2655,1182.0,1436.0,3952.0,2151.0,vegetacion
2656,1190.0,1374.0,3574.0,2060.0,vegetacion
2657,1210.0,1394.0,3618.0,2020.0,vegetacion
2658,1237.0,1422.0,3742.0,2080.0,vegetacion
2659,1243.0,1456.0,3890.0,2183.0,vegetacion
2660,1248.0,1544.0,4086.0,2258.0,vegetacion
2661,1239.0,1614.0,4160.0,2304.0,vegetacion
2662,1215.0,1566.0,3924.0,2323.0,vegetacion
2663,1254.0,1530.0,3820.0,2279.0,vegetacion
2664,1228.0,1562.0,4132.0,2154.0,vegetacion
2665,1185.0,1475.0,3706.0,2050.0,vegetacion
2666,1177.0,1268.0,2870.0,2066.0,vegetacion
2667,1221.0,1392.0,3194.0,2155.0,vegetacion
2668,1228.0,1414.0,3610.0,2245.0,vegetacion
2669,1241.0,1514.0,3974.0,2296.0,vegetacion
2670,1202.0,1492.0,3652.0,2361.0,vegetacion
2671,1192.0,1425.0,3448.0,2325.0,vegetacion
2672,1183.0,1483.0,4088.0,2239.0,vegetacion
2673,1196.0,1450.0,4108.0,2130.0,vegetacion
2674,1171.0,1317.0,3176.0,2033.0,vegetacion
2675,1164.0,1294.0,3038.0,1996.0,vegetacion
2676,1190.0,1350.0,3396.0,2050.0,vegetacion
2677,1206.0,1381.0,3546.0,2147.0,vegetacion
2678,1207.0,1440.0,3668.0,2229.0,vegetacion
2679,1209.0,1526.0,3920.0,2278.0,vegetacion
2680,1198.0,1520.0,3802.0,2282.0,vegetacion
2681,1232.0,1566.0,3984.0,2221.0,vegetacion
2682,1221.0,1580.0,4034.0,2100.0,vegetacion
2683,1202.0,1432.0,3498.0,2018.0,vegetacion
2684,1201.0,1334.0,3156.0,2060.0,vegetacion
2685,1208.0,1376.0,3088.0,2169.0,vegetacion
2686,1218.0,1404.0,3590.0,2260.0,vegetacion
2687,1235.0,1504.0,3946.0,2301.0,vegetacion
2688,1220.0,1568.0,4828.0,2392.0,vegetacion
2689,1206.0,1484.0,4628.0,2359.0,vegetacion
2690,1177.0,1498.0,4228.0,2250.0,vegetacion
2691,1231.0,1501.0,4124.0,2121.0,vegetacion
2692,1188.0,1382.0,3460.0,2037.0,vegetacion
2693,1155.0,1326.0,3030.0,2017.0,vegetacion
2694,1177.0,1344.0,3136.0,2061.0,vegetacion
2695,1212.0,1362.0,3546.0,2136.0,vegetacion
2696,1195.0,1457.0,3564.0,2203.0,vegetacion
2697,1196.0,1522.0,3840.0,2240.0,vegetacion
2698,1188.0,1522.0,3988.0,2230.0,vegetacion
2699,1195.0,1533.0,4152.0,2173.0,vegetacion
2700,1207.0,1486.0,3876.0,2087.0,vegetacion
2701,1167.0,1304.0,2820.0,2044.0,vegetacion
2702,1218.0,1345.0,3022.0,2101.0,vegetacion
2703,1226.0,1467.0,3330.0,2203.0,vegetacion
2704,1228.0,1471.0,3752.0,2279.0,vegetacion
2705,1241.0,1506.0,4008.0,2303.0,vegetacion
2706,1183.0,1558.0,5208.0,2382.0,vegetacion
2707,1201.0,1508.0,5432.0,2349.0,vegetacion
2708,1188.0,1498.0,4528.0,2244.0,vegetacion
2709,1247.0,1494.0,3990.0,2129.0,vegetacion
2710,1233.0,1429.0,3632.0,2070.0,vegetacion
2711,1161.0,1373.0,3176.0,2067.0,vegetacion
2712,1184.0,1346.0,3066.0,2103.0,vegetacion
2713,1222.0,1403.0,3480.0,2149.0,vegetacion
2714,1220.0,1519.0,3766.0,2181.0,vegetacion
2715,1197.0,1485.0,3964.0,2194.0,vegetacion
2716,1198.0,1548.0,4200.0,2187.0,vegetacion
2717,1218.0,1503.0,4252.0,2163.0,vegetacion
2718,1174.0,1456.0,3952.0,2132.0,vegetacion
2719,1113.0,1260.0,2744.0,2128.0,vegetacion
2720,1178.0,1288.0,2896.0,2178.0,vegetacion
2721,1221.0,1478.0,3710.0,2248.0,vegetacion
2722,1222.0,1492.0,3824.0,2295.0,vegetacion
2723,1240.0,1468.0,3800.0,2300.0,vegetacion
2724,1182.0,1464.0,3878.0,2347.0,vegetacion
2725,1220.0,1556.0,5272.0,2319.0,vegetacion
2726,1173.0,1450.0,4054.0,2239.0,vegetacion
2727,1193.0,1327.0,3330.0,2156.0,vegetacion
2728,1246.0,1395.0,3586.0,2119.0,vegetacion
2729,1230.0,1452.0,3756.0,2123.0,vegetacion
2730,1290.0,1438.0,3562.0,2149.0,vegetacion
2731,1257.0,1408.0,3430.0,2171.0,vegetacion
2732,1241.0,1464.0,3840.0,2171.0,vegetacion
2733,1179.0,1492.0,3808.0,2168.0,vegetacion
2734,1198.0,1429.0,3740.0,2183.0,vegetacion
2735,1239.0,1506.0,3908.0,2203.0,vegetacion
2736,1202.0,1498.0,3924.0,2214.0,vegetacion
2737,1131.0,1393.0,3584.0,2225.0,vegetacion
2738,1148.0,1402.0,3802.0,2245.0,vegetacion
2739,1183.0,1524.0,4596.0,2271.0,vegetacion
2740,1212.0,1536.0,3980.0,2295.0,vegetacion
2741,1256.0,1461.0,3642.0,2298.0,vegetacion
2742,1254.0,1508.0,4008.0,2314.0,vegetacion
2743,1241.0,1588.0,4616.0,2301.0,vegetacion
2744,1186.0,1444.0,3632.0,2254.0,vegetacion
2745,1151.0,1291.0,3000.0,2199.0,vegetacion
2746,1210.0,1388.0,3534.0,2166.0,vegetacion
2747,1263.0,1475.0,3916.0,2161.0,vegetacion
2748,1302.0,1447.0,3840.0,2178.0,vegetacion
2749,1247.0,1415.0,3584.0,2190.0,vegetacion
2750,1226.0,1442.0,3820.0,2181.0,vegetacion
2751,1168.0,1421.0,3540.0,2184.0,vegetacion
2752,1183.0,1393.0,3590.0,2231.0,vegetacion
2753,1175.0,1486.0,3876.0,2285.0,vegetacion
2754,1225.0,1479.0,3846.0,2303.0,vegetacion
2755,1185.0,1514.0,4078.0,2289.0,vegetacion
2756,1211.0,1496.0,4196.0,2261.0,vegetacion
2757,1211.0,1528.0,4240.0,2250.0,vegetacion
2758,1207.0,1508.0,3814.0,2275.0,vegetacion
2759,1231.0,1476.0,3668.0,2306.0,vegetacion
2760,1297.0,1579.0,4096.0,2310.0,vegetacion
2761,1215.0,1576.0,4420.0,2306.0,vegetacion
2762,1214.0,1493.0,3822.0,2282.0,vegetacion
2763,1200.0,1468.0,3410.0,2243.0,vegetacion
2764,1223.0,1490.0,3646.0,2200.0,vegetacion
2765,1259.0,1472.0,3642.0,2177.0,vegetacion
2766,1272.0,1411.0,3750.0,2188.0,vegetacion
2767,1256.0,1450.0,3744.0,2205.0,vegetacion
2768,1241.0,1495.0,3910.0,2204.0,vegetacion
2769,1214.0,1464.0,3718.0,2222.0,vegetacion
2770,1192.0,1432.0,4240.0,2290.0,vegetacion
2771,1148.0,1448.0,4240.0,2353.0,vegetacion
2772,1238.0,1520.0,4488.0,2356.0,vegetacion
2773,1216.0,1555.0,4216.0,2312.0,vegetacion
2774,1238.0,1474.0,3710.0,2257.0,vegetacion
2775,1216.0,1421.0,3576.0,2235.0,vegetacion
2776,1183.0,1406.0,3372.0,2274.0,vegetacion
2777,1206.0,1570.0,4384.0,2330.0,vegetacion
2778,1229.0,1550.0,3934.0,2311.0,vegetacion
2779,1277.0,1488.0,3636.0,2275.0,vegetacion
2780,1299.0,1672.0,3710.0,2218.0,vegetacion
2781,1270.0,1465.0,3482.0,2179.0,vegetacion
2782,1268.0,1424.0,3664.0,2188.0,vegetacion
2783,1257.0,1483.0,3830.0,2216.0,vegetacion
2784,1271.0,1509.0,3986.0,2229.0,vegetacion
2785,1284.0,1590.0,4064.0,2252.0,vegetacion
2786,1214.0,1540.0,4364.0,2309.0,vegetacion
2787,1193.0,1456.0,4244.0,2354.0,vegetacion
2788,1221.0,1544.0,4712.0,2342.0,vegetacion
2789,1227.0,1544.0,4016.0,2300.0,vegetacion
2790,1233.0,1484.0,3678.0,2268.0,vegetacion
2791,1231.0,1411.0,3502.0,2272.0,vegetacion
2792,1211.0,1435.0,3462.0,2323.0,vegetacion
2793,1205.0,1561.0,4100.0,2347.0,vegetacion
2794,1237.0,1570.0,3976.0,2328.0,vegetacion
2795,1240.0,1488.0,3610.0,2299.0,vegetacion
2796,1265.0,1624.0,3666.0,2244.0,vegetacion
2797,1271.0,1406.0,3428.0,2199.0,vegetacion
2798,1257.0,1436.0,3542.0,2196.0,vegetacion
2799,1241.0,1497.0,3802.0,2215.0,vegetacion
2800,1241.0,1476.0,3862.0,2230.0,vegetacion
2801,1245.0,1603.0,3776.0,2250.0,vegetacion
2802,1204.0,1539.0,4020.0,2286.0,vegetacion
2803,1197.0,1502.0,4416.0,2309.0,vegetacion
2804,1194.0,1462.0,3974.0,2295.0,vegetacion
2805,1210.0,1447.0,3580.0,2272.0,vegetacion
2806,1222.0,1572.0,3780.0,2277.0,vegetacion
2807,1236.0,1470.0,3632.0,2313.0,vegetacion
2808,1231.0,1488.0,3706.0,2326.0,vegetacion
2809,1204.0,1496.0,3602.0,2322.0,vegetacion
2810,1205.0,1564.0,3856.0,2296.0,vegetacion
2811,1217.0,1448.0,3490.0,2259.0,vegetacion
2812,1242.0,1392.0,3308.0,2223.0,vegetacion
2813,1217.0,1434.0,3534.0,2198.0,vegetacion
2814,1200.0,1472.0,3830.0,2192.0,vegetacion
2815,1205.0,1541.0,3912.0,2205.0,vegetacion
2816,1184.0,1467.0,3796.0,2234.0,vegetacion
2817,1210.0,1564.0,4760.0,2256.0,vegetacion
2818,1218.0,1609.0,4808.0,2253.0,vegetacion
2819,1200.0,1437.0,3780.0,2246.0,vegetacion
2820,1204.0,1526.0,3764.0,2261.0,vegetacion
2821,1204.0,1470.0,3720.0,2302.0,vegetacion
2822,1231.0,1546.0,3788.0,2338.0,vegetacion
2823,1216.0,1574.0,4288.0,2343.0,vegetacion
2824,1213.0,1546.0,4388.0,2316.0,vegetacion
2825,1239.0,1436.0,3524.0,2249.0,vegetacion
2826,1219.0,1450.0,3640.0,2181.0,vegetacion
2827,1216.0,1486.0,3792.0,2150.0,vegetacion
2828,1206.0,1499.0,3986.0,2160.0,vegetacion
2829,1178.0,1421.0,3462.0,2198.0,vegetacion
2830,1192.0,1424.0,3930.0,2232.0,vegetacion
2831,1184.0,1549.0,4528.0,2236.0,vegetacion
2832,1184.0,1452.0,3620.0,2225.0,vegetacion
2833,1197.0,1448.0,3586.0,2223.0,vegetacion
2834,1237.0,1604.0,4844.0,2329.0,vegetacion
2835,1230.0,1506.0,3834.0,2257.0,vegetacion
2836,1201.0,1530.0,3844.0,2181.0,vegetacion
2837,1219.0,1453.0,3722.0,2145.0,vegetacion
2838,1230.0,1443.0,3690.0,2160.0,vegetacion
2839,1212.0,1417.0,3508.0,2214.0,vegetacion
2840,1186.0,1433.0,3656.0,2257.0,vegetacion
2841,1176.0,1508.0,4324.0,2249.0,vegetacion
2842,1179.0,1376.0,3322.0,2180.0,vegetacion
2843,1207.0,1396.0,3332.0,2196.0,vegetacion
2844,1236.0,1566.0,4677.0,2558.0,vegetacion
2845,1249.0,1566.0,4244.0,2565.0,vegetacion
2846,1236.0,1529.0,4453.0,2570.0,vegetacion
2847,1257.0,1532.0,4520.0,2575.0,vegetacion
2848,1243.0,1542.0,4603.0,2554.0,vegetacion
2849,1244.0,1548.0,4251.0,2551.0,vegetacion
2850,1235.0,1564.0,4098.0,2559.0,vegetacion
2851,1247.0,1538.0,4476.0,2567.0,vegetacion
2852,1249.0,1542.0,4727.0,2574.0,vegetacion
2853,1232.0,1544.0,4562.0,2582.0,vegetacion
2854,1227.0,1548.0,5005.0,2590.0,vegetacion
2855,1234.0,1538.0,4397.0,2577.0,vegetacion
2856,1242.0,1544.0,4067.0,2571.0,vegetacion
2857,1237.0,1529.0,4029.0,2571.0,vegetacion
2858,1229.0,1518.0,4389.0,2575.0,vegetacion
2859,1235.0,1534.0,4897.0,2580.0,vegetacion
2860,1252.0,1532.0,4760.0,2584.0,vegetacion
2861,1228.0,1538.0,4483.0,2583.0,vegetacion
2862,1250.0,1558.0,4864.0,2626.0,vegetacion
2863,1260.0,1544.0,4584.0,2631.0,vegetacion
2864,1237.0,1549.0,4255.0,2622.0,vegetacion
2865,1232.0,1549.0,4144.0,2606.0,vegetacion
2866,1230.0,1538.0,4432.0,2594.0,vegetacion
2867,1245.0,1520.0,4796.0,2586.0,vegetacion
2868,1251.0,1522.0,4949.0,2581.0,vegetacion
2869,1234.0,1557.0,4844.0,2576.0,vegetacion
2870,1242.0,1561.0,4560.0,2661.0,vegetacion
2871,1244.0,1552.0,4728.0,2687.0,vegetacion
2872,1279.0,1568.0,4561.0,2678.0,vegetacion
2873,1244.0,1561.0,4445.0,2648.0,vegetacion
2874,1242.0,1560.0,4417.0,2617.0,vegetacion
2875,1248.0,1541.0,4644.0,2593.0,vegetacion
2876,1254.0,1528.0,4980.0,2579.0,vegetacion
2877,1235.0,1546.0,5048.0,2571.0,vegetacion
2878,1302.0,1566.0,4560.0,2674.0,vegetacion
2879,1278.0,1549.0,4561.0,2716.0,vegetacion
2880,1325.0,1608.0,4300.0,2713.0,vegetacion
2881,1247.0,1568.0,4501.0,2680.0,vegetacion
2882,1219.0,1550.0,4560.0,2638.0,vegetacion
2883,1236.0,1544.0,4564.0,2603.0,vegetacion
2884,1236.0,1529.0,4827.0,2584.0,vegetacion
2885,1203.0,1522.0,4993.0,2574.0,vegetacion
2886,1270.0,1550.0,4558.0,2664.0,vegetacion
2887,1294.0,1556.0,4440.0,2710.0,vegetacion
2888,1304.0,1602.0,3996.0,2719.0,vegetacion
2889,1264.0,1561.0,4379.0,2696.0,vegetacion
2890,1266.0,1545.0,4737.0,2655.0,vegetacion
2891,1248.0,1570.0,4676.0,2617.0,vegetacion
2892,1232.0,1561.0,4708.0,2596.0,vegetacion
2893,1266.0,1581.0,4522.0,2671.0,vegetacion
2894,1312.0,1599.0,4072.0,2695.0,vegetacion
2895,1277.0,1580.0,4210.0,2696.0,vegetacion
2896,1258.0,1552.0,4620.0,2668.0,vegetacion
2897,1240.0,1558.0,4764.0,2633.0,vegetacion
2898,1374.0,1708.0,4300.0,3190.0,vegetacion
2899,1398.0,1708.0,4112.0,3181.0,vegetacion
2900,1341.0,1706.0,4172.0,3177.0,vegetacion
2901,1358.0,1702.0,4265.0,3193.0,vegetacion
2902,1362.0,1709.0,4303.0,3132.0,vegetacion
2903,1378.0,1703.0,4436.0,3139.0,vegetacion
2904,1369.0,1695.0,4480.0,3148.0,vegetacion
2905,1358.0,1705.0,4440.0,3151.0,vegetacion
2906,1394.0,1714.0,4308.0,3143.0,vegetacion
2907,1382.0,1714.0,4428.0,3139.0,vegetacion
2908,1386.0,1709.0,4425.0,3153.0,vegetacion
2909,1382.0,1716.0,4460.0,3178.0,vegetacion
2910,1390.0,1703.0,4144.0,3200.0,vegetacion
2911,1367.0,1681.0,4443.0,3094.0,vegetacion
2912,1384.0,1712.0,4395.0,3100.0,vegetacion
2913,1366.0,1694.0,4448.0,3102.0,vegetacion
2914,1359.0,1679.0,4528.0,3108.0,vegetacion
2915,1372.0,1677.0,4460.0,3112.0,vegetacion
2916,1351.0,1679.0,4400.0,3109.0,vegetacion
2917,1366.0,1702.0,4456.0,3108.0,vegetacion
2918,1384.0,1703.0,4633.0,3117.0,vegetacion
2919,1366.0,1686.0,4697.0,3134.0,vegetacion
2920,1390.0,1705.0,4384.0,3152.0,vegetacion
2921,1394.0,1726.0,4228.0,3151.0,vegetacion
2922,1383.0,1702.0,4364.0,3119.0,vegetacion
2923,1329.0,1680.0,4637.0,3055.0,vegetacion
2924,1368.0,1687.0,4463.0,3069.0,vegetacion
2925,1363.0,1678.0,4395.0,3072.0,vegetacion
2926,1352.0,1684.0,4440.0,3073.0,vegetacion
2927,1363.0,1672.0,4564.0,3080.0,vegetacion
2928,1366.0,1654.0,4607.0,3086.0,vegetacion
2929,1338.0,1667.0,4467.0,3085.0,vegetacion
2930,1344.0,1688.0,4396.0,3081.0,vegetacion
2931,1358.0,1694.0,4628.0,3084.0,vegetacion
2932,1348.0,1686.0,4900.0,3091.0,vegetacion
2933,1355.0,1705.0,4800.0,3098.0,vegetacion
2934,1390.0,1726.0,4588.0,3095.0,vegetacion
2935,1371.0,1709.0,4608.0,3080.0,vegetacion
2936,1343.0,1728.0,4896.0,3079.0,vegetacion
2937,1326.0,1683.0,4385.0,3031.0,vegetacion
2938,1339.0,1690.0,4521.0,3043.0,vegetacion
2939,1360.0,1672.0,4352.0,3048.0,vegetacion
2940,1348.0,1662.0,4440.0,3047.0,vegetacion
2941,1366.0,1682.0,4521.0,3049.0,vegetacion
2942,1338.0,1668.0,4512.0,3062.0,vegetacion
2943,1336.0,1651.0,4541.0,3075.0,vegetacion
2944,1354.0,1672.0,4505.0,3075.0,vegetacion
2945,1362.0,1693.0,4476.0,3068.0,vegetacion
2946,1362.0,1704.0,4516.0,3061.0,vegetacion
2947,1335.0,1696.0,4728.0,3056.0,vegetacion
2948,1330.0,1706.0,4728.0,3055.0,vegetacion
2949,1371.0,1700.0,4640.0,3052.0,vegetacion
2950,1350.0,1722.0,4848.0,3047.0,vegetacion
2951,1340.0,1722.0,4956.0,3060.0,vegetacion
2952,1326.0,1688.0,3999.0,3048.0,vegetacion
2953,1319.0,1702.0,4244.0,3042.0,vegetacion
2954,1342.0,1692.0,4050.0,3034.0,vegetacion
2955,1362.0,1680.0,4323.0,3026.0,vegetacion
2956,1344.0,1672.0,4588.0,3030.0,vegetacion
2957,1325.0,1673.0,4548.0,3053.0,vegetacion
2958,1324.0,1662.0,4536.0,3079.0,vegetacion
2959,1335.0,1681.0,4588.0,3089.0,vegetacion
2960,1362.0,1708.0,4624.0,3080.0,vegetacion
2961,1356.0,1686.0,4632.0,3056.0,vegetacion
2962,1326.0,1668.0,4792.0,3037.0,vegetacion
2963,1350.0,1690.0,4595.0,3038.0,vegetacion
2964,1357.0,1690.0,4652.0,3048.0,vegetacion
2965,1348.0,1724.0,4820.0,3053.0,vegetacion
2966,1344.0,1698.0,4780.0,3071.0,vegetacion
2967,1355.0,1680.0,4600.0,3115.0,vegetacion
2968,1352.0,1713.0,3928.0,3030.0,vegetacion
2969,1351.0,1700.0,3940.0,3021.0,vegetacion
2970,1348.0,1675.0,4369.0,3026.0,vegetacion
2971,1349.0,1681.0,4276.0,3032.0,vegetacion
2972,1350.0,1684.0,4485.0,3030.0,vegetacion
2973,1346.0,1674.0,4781.0,3039.0,vegetacion
2974,1337.0,1686.0,4616.0,3075.0,vegetacion
2975,1342.0,1670.0,4585.0,3118.0,vegetacion
2976,1354.0,1692.0,4557.0,3143.0,vegetacion
2977,1362.0,1712.0,4540.0,3131.0,vegetacion
2978,1367.0,1686.0,4672.0,3080.0,vegetacion
2979,1352.0,1678.0,4620.0,3038.0,vegetacion
2980,1338.0,1672.0,4616.0,3045.0,vegetacion
2981,1328.0,1691.0,4828.0,3072.0,vegetacion
2982,1339.0,1683.0,4640.0,3084.0,vegetacion
2983,1345.0,1665.0,4660.0,3095.0,vegetacion
2984,1348.0,1656.0,4412.0,3124.0,vegetacion
2985,1352.0,1700.0,3806.0,2869.0,vegetacion
2986,1346.0,1696.0,3950.0,2898.0,vegetacion
2987,1322.0,1680.0,4499.0,2975.0,vegetacion
2988,1348.0,1670.0,4587.0,3051.0,vegetacion
2989,1359.0,1698.0,4736.0,3083.0,vegetacion
2990,1362.0,1686.0,4868.0,3104.0,vegetacion
2991,1324.0,1703.0,4768.0,3150.0,vegetacion
2992,1341.0,1706.0,4705.0,3207.0,vegetacion
2993,1360.0,1726.0,4456.0,3244.0,vegetacion
2994,1371.0,1718.0,4307.0,3226.0,vegetacion
2995,1340.0,1704.0,4556.0,3139.0,vegetacion
2996,1325.0,1682.0,4495.0,3062.0,vegetacion
2997,1338.0,1666.0,4827.0,3068.0,vegetacion
2998,1333.0,1713.0,4880.0,3106.0,vegetacion
2999,1356.0,1711.0,4416.0,3116.0,vegetacion
3000,1380.0,1656.0,4180.0,3112.0,vegetacion
3001,1351.0,1662.0,4256.0,3118.0,vegetacion
3002,1326.0,1646.0,4508.0,3122.0,vegetacion
3003,1365.0,1740.0,3830.0,2682.0,vegetacion
3004,1336.0,1756.0,4140.0,2752.0,vegetacion
3005,1346.0,1746.0,4668.0,2928.0,vegetacion
3006,1359.0,1724.0,4612.0,3109.0,vegetacion
3007,1339.0,1692.0,4564.0,3202.0,vegetacion
3008,1329.0,1680.0,4501.0,3243.0,vegetacion
3009,1332.0,1678.0,4505.0,3286.0,vegetacion
3010,1357.0,1730.0,4505.0,3333.0,vegetacion
3011,1444.0,1766.0,4076.0,3364.0,vegetacion
3012,1442.0,1736.0,4124.0,3333.0,vegetacion
3013,1366.0,1718.0,4496.0,3217.0,vegetacion
3014,1340.0,1693.0,4484.0,3110.0,vegetacion
3015,1340.0,1680.0,4748.0,3101.0,vegetacion
3016,1356.0,1719.0,4672.0,3134.0,vegetacion
3017,1399.0,1724.0,4188.0,3137.0,vegetacion
3018,1382.0,1674.0,4156.0,3119.0,vegetacion
3019,1341.0,1658.0,4413.0,3103.0,vegetacion
3020,1320.0,1641.0,4532.0,3090.0,vegetacion
3021,1321.0,1608.0,3049.0,2612.0,vegetacion
3022,1306.0,1618.0,3328.0,2684.0,vegetacion
3023,1328.0,1677.0,3780.0,2935.0,vegetacion
3024,1369.0,1750.0,4140.0,3217.0,vegetacion
3025,1380.0,1747.0,4360.0,3381.0,vegetacion
3026,1368.0,1722.0,4251.0,3447.0,vegetacion
3027,1374.0,1682.0,4177.0,3468.0,vegetacion
3028,1399.0,1728.0,4065.0,3473.0,vegetacion
3029,1495.0,1772.0,3730.0,3470.0,vegetacion
3030,1482.0,1796.0,3832.0,3419.0,vegetacion
3031,1376.0,1720.0,4296.0,3294.0,vegetacion
3032,1357.0,1698.0,4275.0,3174.0,vegetacion
3033,1341.0,1686.0,4634.0,3138.0,vegetacion
3034,1356.0,1713.0,4432.0,3145.0,vegetacion
3035,1371.0,1728.0,4225.0,3142.0,vegetacion
3036,1348.0,1674.0,4393.0,3122.0,vegetacion
