Wavelength (nm),Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Band 8,Band 9,Reflectance_spct
1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334430575370789
1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334736704826355
1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334981262683868
1310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335265100002289
1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335743486881256
1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33610600233078
1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33655858039856
1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336836516857147
1315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337267398834229
1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337561249732971
1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337794721126556
1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338017135858536
1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338132530450821
1320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338079869747162
1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338485479354858
1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33893346786499
1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339345335960388
1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339989483356476
1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340403020381927
1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340432047843933
1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340518563985825
1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340453714132309
1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340680330991745
1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340860158205032
1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340931057929993
1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340992212295532
1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341175436973572
1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341441988945007
1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341310918331146
1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341270208358765
1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411585688591
1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341450035572052
1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342101961374283
1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342278748750687
1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342382371425629
1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342490941286087
1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342480570077896
1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342791169881821
1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34303092956543
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343301117420197
1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9e-05,0.342618942260742
1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114,0.342029929161072
1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.341851621866226
1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000481,0.341625064611435
1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000887,0.341109931468964
1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001351,0.340432167053223
1353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001809,0.339307874441147
1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278,0.338020294904709
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004358,0.337499767541885
1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006839,0.335534989833832
1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009774,0.337675303220749
1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016218,0.338968515396118
1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026084,0.335355758666992
1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041513,0.33331435918808
1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066174,0.336068123579025
1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113055,0.339027315378189
1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190978,0.335300385951996
1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29792,0.338277578353882
1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452434,0.337497621774673
1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606578,0.330479085445404
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703198,0.334572046995163
1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872689,0.33675542473793
1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871343,0.335056334733963
1370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964054,0.332832783460617
1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963584,0.332861065864563
1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990577,0.344245284795761
1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983239,0.334338396787643
1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34057143330574
1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986968,0.34795269370079
1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999626,0.346225202083588
1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983748,0.349914222955704
1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938676,0.350760072469711
1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931247,0.343229860067368
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962664,0.349136739969254
1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930308,0.333051890134811
1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871575,0.326375752687454
1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862394,0.332201361656189
1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772118,0.328232765197754
1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596852,0.34100753068924
1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45703,0.344691514968872
1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316333,0.343578904867172
1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182833,0.339676916599274
1389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115351,0.342312723398209
1390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06922,0.340621799230576
1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042756,0.33548629283905
1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026321,0.33460921049118
1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016985,0.32757642865181
1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011124,0.327080070972443
1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194,0.32834067940712
1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005398,0.331070095300674
1397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004011,0.333945780992508
1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303,0.335201412439346
1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002318,0.331348061561584
1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001828,0.332651257514954
1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001429,0.332578510046005
1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001119,0.333938002586365
1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856,0.333839058876038
1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000647,0.334254771471024
1405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000469,0.331466287374496
1406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000321,0.329088687896729
1407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000194,0.329889744520187
1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6e-05,0.328179538249969
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327755302190781
1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328405886888504
1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326361656188965
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324958205223084
1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321639627218246
1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320388317108154
1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319947838783264
1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319460421800613
1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317100524902344
1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315715909004211
1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31477615237236
1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315190225839615
1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315709888935089
1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316012531518936
1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315598726272583
1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31376776099205
1425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312664985656738
1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311642974615097
1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310738444328308
1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310752689838409
1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310648769140244
1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310839593410492
1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310915768146515
1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310741901397705
1433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310077041387558
1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308905988931656
1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307552933692932
1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306489646434784
1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306178152561188
1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306672036647797
1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306625187397003
1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306896865367889
1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307015508413315
1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306879788637161
1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306811511516571
1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306535840034485
1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306721717119217
1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306685537099838
1447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306640684604645
1448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306836903095245
1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306649744510651
1450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306422084569931
1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306395500898361
1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306670665740967
1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306874245405197
1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307068049907684
1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307158350944519
1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30695042014122
1457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306728601455688
1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306600153446198
1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306801915168762
1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307111203670502
1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307286500930786
1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307561427354813
1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307500153779984
1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307402938604355
1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307678610086441
1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307863801717758
1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308174729347229
1468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308606386184692
1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308610081672668
1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308690756559372
1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308755904436111
1472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308867484331131
1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309335082769394
1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30972084403038
1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310503840446472
1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31117445230484
1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311461895704269
1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311734706163406
1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311708062887192
1480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311673998832703
1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312032639980316
1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312423348426819
1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312972187995911
1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313476234674454
1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313779234886169
1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314022898674011
1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314491122961044
1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314904868602753
1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315296471118927
1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315959006547928
1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316331148147583
1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316855013370514
1493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317521959543228
1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317843079566956
1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318203568458557
1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318662077188492
1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319130569696426
1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319638520479202
1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320342570543289
1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320830672979355
1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321126461029053
1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321507751941681
1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321887791156769
1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322376191616058
1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322851449251175
1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323473036289215
1507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324119240045547
1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324757605791092
1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325380116701126
1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325987577438354
1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326586842536926
1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32708802819252
1513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327521026134491
1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328108727931976
1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328547030687332
1516,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.329019665718079
1517,0.0,0.0,0.0,0.0,0.0,0.000112,0.0,0.0,0.0,0.329569131135941
1518,0.0,0.0,0.0,0.0,0.0,0.000206,0.0,0.0,0.0,0.329988569021225
1519,0.0,0.0,0.0,0.0,0.0,0.000301,0.0,0.0,0.0,0.330484300851822
1520,0.0,0.0,0.0,0.0,0.0,0.000409,0.0,0.0,0.0,0.331041783094406
1521,0.0,0.0,0.0,0.0,0.0,0.000517,0.0,0.0,0.0,0.331516206264496
1522,0.0,0.0,0.0,0.0,0.0,0.000677,0.0,0.0,0.0,0.332039684057236
1523,0.0,0.0,0.0,0.0,0.0,0.000837,0.0,0.0,0.0,0.332546502351761
1524,0.0,0.0,0.0,0.0,0.0,0.00104,0.0,0.0,0.0,0.333045661449432
1525,0.0,0.0,0.0,0.0,0.0,0.001244,0.0,0.0,0.0,0.33352729678154
1526,0.0,0.0,0.0,0.0,0.0,0.001512,0.0,0.0,0.0,0.334102660417557
1527,0.0,0.0,0.0,0.0,0.0,0.001781,0.0,0.0,0.0,0.334690004587173
1528,0.0,0.0,0.0,0.0,0.0,0.00216,0.0,0.0,0.0,0.335227161645889
1529,0.0,0.0,0.0,0.0,0.0,0.002541,0.0,0.0,0.0,0.335715532302856
1530,0.0,0.0,0.0,0.0,0.0,0.003055,0.0,0.0,0.0,0.336186140775681
1531,0.0,0.0,0.0,0.0,0.0,0.003576,0.0,0.0,0.0,0.336495995521545
1532,0.0,0.0,0.0,0.0,0.0,0.004257,0.0,0.0,0.0,0.336822390556335
1533,0.0,0.0,0.0,0.0,0.0,0.00494,0.0,0.0,0.0,0.337189108133316
1534,0.0,0.0,0.0,0.0,0.0,0.00591,0.0,0.0,0.0,0.337453871965408
1535,0.0,0.0,0.0,0.0,0.0,0.006882,0.0,0.0,0.0,0.337850034236908
1536,0.0,0.0,0.0,0.0,0.0,0.008227,0.0,0.0,0.0,0.338308274745941
1537,0.0,0.0,0.0,0.0,0.0,0.009587,0.0,0.0,0.0,0.338830679655075
1538,0.0,0.0,0.0,0.0,0.0,0.011483,0.0,0.0,0.0,0.339327305555344
1539,0.0,0.0,0.0,0.0,0.0,0.013394,0.0,0.0,0.0,0.339645832777023
1540,0.0,0.0,0.0,0.0,0.0,0.016045,0.0,0.0,0.0,0.339971512556076
1541,0.0,0.0,0.0,0.0,0.0,0.018724,0.0,0.0,0.0,0.340230941772461
1542,0.0,0.0,0.0,0.0,0.0,0.022504,0.0,0.0,0.0,0.340479046106339
1543,0.0,0.0,0.0,0.0,0.0,0.02635,0.0,0.0,0.0,0.340888679027557
1544,0.0,0.0,0.0,0.0,0.0,0.031821,0.0,0.0,0.0,0.341219007968903
1545,0.0,0.0,0.0,0.0,0.0,0.03731,0.0,0.0,0.0,0.341507703065872
1546,0.0,0.0,0.0,0.0,0.0,0.045028,0.0,0.0,0.0,0.341894507408142
1547,0.0,0.0,0.0,0.0,0.0,0.052752,0.0,0.0,0.0,0.342234939336777
1548,0.0,0.0,0.0,0.0,0.0,0.06379,0.0,0.0,0.0,0.342589616775513
1549,0.0,0.0,0.0,0.0,0.0,0.074941,0.0,0.0,0.0,0.342952758073807
1550,0.0,0.0,0.0,0.0,0.0,0.090735,0.0,0.0,0.0,0.343231230974197
1551,0.0,0.0,0.0,0.0,0.0,0.106664,0.0,0.0,0.0,0.343598872423172
1552,0.0,0.0,0.0,0.0,0.0,0.128463,0.0,0.0,0.0,0.34392586350441
1553,0.0,0.0,0.0,0.0,0.0,0.15054,0.0,0.0,0.0,0.344308257102966
1554,0.0,0.0,0.0,0.0,0.0,0.180823,0.0,0.0,0.0,0.344720155000687
1555,0.0,0.0,0.0,0.0,0.0,0.211153,0.0,0.0,0.0,0.345051020383835
1556,0.0,0.0,0.0,0.0,0.0,0.251309,0.0,0.0,0.0,0.345509856939316
1557,0.0,0.0,0.0,0.0,0.0,0.291752,0.0,0.0,0.0,0.34589359164238
1558,0.0,0.0,0.0,0.0,0.0,0.34275,0.0,0.0,0.0,0.346100002527237
1559,0.0,0.0,0.0,0.0,0.0,0.39403,0.0,0.0,0.0,0.346478998661041
1560,0.0,0.0,0.0,0.0,0.0,0.451966,0.0,0.0,0.0,0.346831917762756
1561,0.0,0.0,0.0,0.0,0.0,0.509946,0.0,0.0,0.0,0.347235798835754
1562,0.0,0.0,0.0,0.0,0.0,0.573232,0.0,0.0,0.0,0.347712725400925
1563,0.0,0.0,0.0,0.0,0.0,0.636542,0.0,0.0,0.0,0.348038375377655
1564,0.0,0.0,0.0,0.0,0.0,0.694313,0.0,0.0,0.0,0.348462253808975
1565,0.0,0.0,0.0,0.0,0.0,0.751893,0.0,0.0,0.0,0.348842471837997
1566,0.0,0.0,0.0,0.0,0.0,0.796545,0.0,0.0,0.0,0.349083483219147
1567,0.0,0.0,0.0,0.0,0.0,0.840967,0.0,0.0,0.0,0.349579960107803
1568,0.0,0.0,0.0,0.0,0.0,0.879424,0.0,0.0,0.0,0.349997878074646
1569,0.0,0.0,0.0,0.0,0.0,0.917239,0.0,0.0,0.0,0.350243657827377
1570,0.0,0.0,0.0,0.0,0.0,0.936199,0.0,0.0,0.0,0.350628823041916
1571,0.0,0.0,0.0,0.0,0.0,0.95512,0.0,0.0,0.0,0.351014941930771
1572,0.0,0.0,0.0,0.0,0.0,0.967125,0.0,0.0,0.0,0.351319253444672
1573,0.0,0.0,0.0,0.0,0.0,0.978989,0.0,0.0,0.0,0.351755887269974
1574,0.0,0.0,0.0,0.0,0.0,0.986217,0.0,0.0,0.0,0.352078169584274
1575,0.0,0.0,0.0,0.0,0.0,0.993439,0.0,0.0,0.0,0.352283298969269
1576,0.0,0.0,0.0,0.0,0.0,0.99659,0.0,0.0,0.0,0.352668881416321
1577,0.0,0.0,0.0,0.0,0.0,0.999642,0.0,0.0,0.0,0.353065401315689
1578,0.0,0.0,0.0,0.0,0.0,0.999848,0.0,0.0,0.0,0.353470087051392
1579,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.354052603244781
1580,0.0,0.0,0.0,0.0,0.0,0.998021,0.0,0.0,0.0,0.354442358016968
1581,0.0,0.0,0.0,0.0,0.0,0.995869,0.0,0.0,0.0,0.354830950498581
1582,0.0,0.0,0.0,0.0,0.0,0.988609,0.0,0.0,0.0,0.355270713567734
1583,0.0,0.0,0.0,0.0,0.0,0.981372,0.0,0.0,0.0,0.355607658624649
1584,0.0,0.0,0.0,0.0,0.0,0.981285,0.0,0.0,0.0,0.355957567691803
1585,0.0,0.0,0.0,0.0,0.0,0.981258,0.0,0.0,0.0,0.356289684772491
1586,0.0,0.0,0.0,0.0,0.0,0.9791,0.0,0.0,0.0,0.356676071882248
1587,0.0,0.0,0.0,0.0,0.0,0.976906,0.0,0.0,0.0,0.357147783041
1588,0.0,0.0,0.0,0.0,0.0,0.973713,0.0,0.0,0.0,0.357568651437759
1589,0.0,0.0,0.0,0.0,0.0,0.970589,0.0,0.0,0.0,0.358040362596512
1590,0.0,0.0,0.0,0.0,0.0,0.969314,0.0,0.0,0.0,0.358412057161331
1591,0.0,0.0,0.0,0.0,0.0,0.967943,0.0,0.0,0.0,0.35874530673027
1592,0.0,0.0,0.0,0.0,0.0,0.964703,0.0,0.0,0.0,0.359188050031662
1593,0.0,0.0,0.0,0.0,0.0,0.961486,0.0,0.0,0.0,0.359765708446503
1594,0.0,0.0,0.0,0.0,0.0,0.960813,0.0,0.0,0.0,0.360456943511963
1595,0.0,0.0,0.0,0.0,0.0,0.960175,0.0,0.0,0.0,0.36114513874054
1596,0.0,0.0,0.0,0.0,0.0,0.960857,0.0,0.0,0.0,0.361725836992264
1597,0.0,0.0,0.0,0.0,0.0,0.96147,0.0,0.0,0.0,0.362261146306992
1598,0.0,0.0,0.0,0.0,0.0,0.959835,0.0,0.0,0.0,0.362841576337814
1599,0.0,0.0,0.0,0.0,0.0,0.958335,0.0,0.0,0.0,0.363480478525162
